@relation train
@attribute R REAL
@attribute G REAL
@attribute B REAL
@attribute type {1,2,3,4,5,6,7}
@data
176.81,160.14,150.27,3
161.13,144.8,134.04,3
161.72,141.35,131.84,3
174.81,149.09,139.05,3
178.87,156.02,145.1,3
191.01,171.6,159.62,3
142.71,132.55,127.63,3
126.75,102.21,87.915,3
110.57,88.94,82.665,3
135.22,120.71,113.36,3
214.78,215.59,207.08,5
176.43,171.63,166.13,5
215.16,215.42,207.63,5
73.852,78.365,89.477,5
77.685,79.162,87.627,5
93.632,92.474,84.607,5
69.273,68.675,74.291,5
80.275,79.44,85.223,5
178.69,174.1,167.34,5
112.21,115.21,122.62,5
142.71,132.55,127.63,5
142.71,132.55,127.63,5
122.37,116.47,111.29,6
142.71,132.55,127.63,6
221.7,220.69,215.94,1
221.69,220.7,215.94,1
221.69,220.7,215.94,1
221.7,220.69,215.93,1
115.47,109.96,98.446,2
125.06,117.32,114.02,2
71.776,70.733,64.412,2
99.85,95.795,89.053,2
70.024,69.008,63.489,2
120.77,101.9,90.095,3
112.67,90.833,76.333,3
92.417,76.167,60.833,3
124.01,106.15,93.961,3
125.06,117.32,114.02,3
125.06,117.32,114.02,3
124.98,106.98,94.976,3
76.313,68.688,76.188,4
125.06,117.32,114.02,4
69.588,59.412,60.912,4
125.06,117.32,114.02,4
171.55,165.59,170.06,4
88.714,79.286,90,4
167.05,163.69,173.85,5
119.58,122.61,150.35,5
54.794,46.716,51.412,5
65.614,63.805,69.851,5
125.06,117.32,114.02,5
125.06,117.32,114.02,5
43.005,40.409,39.995,5
125.06,117.32,114.02,5
54.341,54.181,60.095,5
133.99,131.25,136.99,5
66.96,63.062,62.899,5
51.732,45.293,41.786,5
125.06,117.32,114.02,5
24.918,24.088,28.785,6
0,0,0,6
255,255,254.96,1
253.61,253.46,253.73,1
255,255,254.99,1
255,255,255,1
125.25,115.35,124.41,2
125.25,115.35,124.41,2
125.25,115.35,124.41,2
91.815,86.357,92.661,2
147.4,121.3,125.53,3
108.78,94.35,95.174,3
86.547,71.657,69.971,3
178.29,153.4,156.4,3
183.61,151.73,163.1,3
125.25,115.35,124.41,3
145.02,116.81,117.3,3
125.25,115.35,124.41,3
125.25,115.35,124.41,3
125.25,115.35,124.41,4
85.761,77.63,92.674,4
127.8,117.8,143.2,4
113.5,102.13,137.63,4
65.536,63.473,83.115,4
59.32,57.238,73.953,4
130.22,116.43,143.7,4
123.87,123.03,146.36,5
120.78,109.48,135.25,5
136.59,129.67,139.79,5
168.51,161.56,167.69,5
125.39,119.65,130.24,5
84.819,111,142.21,5
67.893,76.285,96.355,5
71.271,77.184,99.146,5
29.842,26.212,31.563,5
26.262,23.652,32.481,5
19.764,20.162,21.035,5
25.133,11.133,22.444,5
164.07,167.79,186.82,5
167.69,161.84,166.89,5
125.25,115.35,124.41,5
92.732,103.85,132.05,5
120.34,117.19,137.48,5
125.25,115.35,124.41,5
127.17,127.59,156.35,5
131.14,127.39,153.04,5
119.03,134.43,184.84,5
32.142,32.153,44.432,5
48.851,45.988,66.844,5
79.453,75.073,94.163,5
31.004,25.441,41.527,5
125.25,115.35,124.41,5
23.959,23.238,35.594,6
0,0,0,6
229.82,231.68,222.25,1
229.78,231.64,222.21,1
229.81,231.69,222.24,1
229.81,231.69,222.24,1
229.82,231.68,222.24,1
124.92,104.1,56.656,2
38.529,37.35,23.283,2
50.704,47.472,23.277,2
93.465,92.273,75.583,2
131.43,101.93,91.25,3
121.53,97.351,85.295,3
124.63,94.576,70.682,3
149.9,134.41,127.75,3
153.7,117.58,100.09,3
127.03,96.424,85.517,3
149.9,134.41,127.75,3
149.9,134.41,127.75,3
149.9,134.41,127.75,3
149.9,134.41,127.75,4
149.9,134.41,127.75,4
149.9,134.41,127.75,4
149.9,134.41,127.75,4
115.61,85.395,90.395,4
142.28,101.49,105.63,4
230.48,231.46,222.64,5
119.57,101.03,119.89,5
60.753,43.772,48.847,5
149.9,134.41,127.75,5
122.52,108.42,103.64,5
77.899,74.127,86.663,5
49.81,38.524,38.81,5
149.9,134.41,127.75,5
149.9,134.41,127.75,5
123.35,110.35,106.4,5
46.589,35.069,35.49,5
149.9,134.41,127.75,5
190.08,183.04,175.2,5
230.01,231.49,222.44,5
43.276,32.83,38.973,7
0,0,0,7
253.98,253.97,253.98,1
0,0,0,1
125.37,119.5,117.1,2
125.37,119.5,117.1,2
79.918,86.703,73.36,2
156.42,141.51,135.7,3
136.29,126.86,117.24,3
101.67,93.083,84.917,3
125.37,119.5,117.1,3
143.12,124.56,118.08,3
147.83,131.31,123.17,3
125.37,119.5,117.1,3
125.37,119.5,117.1,3
128.88,127.88,133.5,4
125.37,119.5,117.1,4
135.1,135.28,149.65,5
170.55,168.43,186.47,5
91.874,87.896,99.183,5
179.99,181.28,198.11,5
155.81,159.13,171.5,5
125.37,119.5,117.1,5
125.37,119.5,117.1,5
152.17,153.94,163.56,5
94.941,87.471,107.88,5
109.76,108.94,123.72,5
126.23,128.26,132.68,5
99.773,96.919,96.335,5
125.37,119.5,117.1,5
125.37,119.5,117.1,5
125.37,119.5,117.1,5
125.37,119.5,117.1,5
125.37,119.5,117.1,5
228.83,230.88,233.57,1
253.7,253.35,253.77,1
249.86,249.57,251.99,1
249.23,249.29,250.66,1
50.112,50.433,42.021,2
16.427,17.918,12.339,2
79.26,75.804,75.596,2
36.275,38.503,33.669,2
80.705,66.815,63.441,3
65.636,55.636,46,3
55.913,45.817,39.455,3
79.26,75.804,75.596,3
78.723,70.68,63.531,3
79.26,75.804,75.596,3
49.2,42.2,49.2,4
79.26,75.804,75.596,4
79.26,75.804,75.596,4
59.877,53.633,60.438,4
73.541,69.477,71.576,4
72.541,70.743,83.818,5
37.462,36.609,42.251,5
122.26,119.65,128.08,5
79.26,75.804,75.596,5
59.91,59.776,59.073,5
44.665,42.39,45.225,5
44.165,39.414,35.455,5
27.57,25.559,26.796,5
19.072,18.551,22.366,5
79.26,75.804,75.596,5
35.974,33.588,32.805,5
37.826,34.005,34.275,5
28.071,28.926,31.229,5
34.577,34.138,33.712,5
40.795,41.272,44.185,5
41.476,39.905,42.778,5
253.95,253.95,253.95,1
254,254,253.97,1
81.178,87.436,71.46,2
111.04,107.43,103.8,2
61.347,64.405,49.884,2
129.44,112.22,109.29,3
167.05,155.24,159.15,3
94.368,77.892,77.562,3
111.04,107.43,103.8,3
107.73,97.478,91.908,3
111.04,107.43,103.8,3
111.04,107.43,103.8,3
72.757,72.459,88.595,5
66.688,60.284,70.331,5
71.348,67.924,80.758,5
182.64,182.8,193.75,5
41.872,35.936,42.489,5
101.93,97.479,100.58,5
111.04,107.43,103.8,5
34.671,30.787,37.591,6
0,0,0,6
250.97,254.97,253.97,1
216.8,216.29,217.16,1
32.162,30.63,34.339,2
50.674,45.566,39.573,2
224.47,206.47,202.69,3
101.11,88.118,82.087,3
141.26,120.97,110.19,3
157.71,136.47,126.43,3
136.32,124.06,130.66,3
136.32,124.06,130.66,5
41.545,40.545,56.545,5
175.63,169.16,210.5,5
136.32,124.06,130.66,5
165.84,159.71,200.57,5
136.32,124.06,130.66,5
184.94,198.96,237.17,5
47.452,45.475,56.46,5
31.565,30.023,35.863,5
58.57,54.085,66.26,2
0,0,0,2
226.81,206.86,193.25,3
201.18,179.04,168.5,3
214.89,187.37,178.28,3
159.28,147.98,144.28,3
159.28,147.98,144.28,3
159.28,147.98,144.28,3
159.28,147.98,144.28,3
159.28,147.98,144.28,3
173.55,147.62,138.01,3
97.949,87.664,85.551,3
54.174,42.684,40.922,5
223.69,222.02,215.88,5
159.28,147.98,144.28,5
31.821,29.38,33.962,5
183.75,173.37,172.41,5
223.67,222.02,215.78,5
159.28,147.98,144.28,5
159.28,147.98,144.28,6
0,0,0,6
254.94,254.97,254.86,1
255,255,254.99,1
140.47,126.13,126.57,2
0,0,0,2
194.55,167.01,157.58,3
167.76,145.48,143.59,3
195.4,170.1,169.87,3
133.07,113.39,111.53,3
121.54,106.19,105.26,3
155.98,129.34,124.28,3
140.47,126.13,126.57,3
182.21,150.66,143.15,3
154.26,159.96,201.26,5
177.15,181.98,221.27,5
50.904,49.407,58.266,5
61.473,64.57,107.68,5
81.126,58.386,39.007,5
33.867,31.589,32.947,5
166.77,150.47,137.09,3
136.39,129.54,120.68,3
167.93,155.47,143.35,3
144.5,136.07,126.16,3
136.39,129.54,120.68,3
138.68,116.83,102.72,3
136.39,129.54,120.68,3
139.99,127.34,115.74,3
136.39,129.54,120.68,3
136.39,129.54,120.68,3
100.15,98.166,114.05,5
191.97,195.03,214.96,5
183.11,190.76,206.43,5
165.72,172.44,188.09,5
136.39,129.54,120.68,5
136.39,129.54,120.68,5
94.217,94.226,85.773,5
93.99,94.277,85.209,5
136.98,138.07,145.98,5
136.39,129.54,120.68,5
136.39,129.54,120.68,5
130.83,130.1,127.03,5
136.39,129.54,120.68,5
136.39,129.54,120.68,5
141.38,146.86,151.74,5
107.48,115.9,120.5,5
136.39,129.54,120.68,5
27.005,24.418,24.591,6
0,0,0,6
154.74,148.6,137.2,3
141.3,134.15,127.51,3
138.1,125.32,117.25,3
138.44,132.13,127.11,3
157.12,147.04,137.5,3
138.44,132.13,127.11,3
151.91,138.5,129.75,3
138.7,128,113.82,3
125.32,119.97,104.6,3
132.12,128.97,128.83,5
143.55,142.15,145.29,5
201.17,206.38,224.21,5
138.44,132.13,127.11,5
126.22,134.39,150.83,5
133.41,143.98,160.18,5
130.15,133.54,135.05,5
123.04,128.38,137.91,5
36.116,32.891,39.802,6
0,0,0,6
131.38,135.51,148.23,1
0,0,0,1
156.15,144.26,142.79,3
112.05,103.95,95.857,3
129.89,118.22,107.6,3
133.93,115.81,114.8,3
136.68,131.61,132.05,3
136.68,131.61,132.05,3
163.51,153.74,151.71,3
159.75,151.25,150.75,3
154.38,149.73,148.63,3
149.38,141.38,140.23,3
125.87,121.13,119.15,3
123.14,119.6,116.55,3
114.09,112.56,112.47,3
132.82,129.17,131.34,3
207.9,208.55,218.27,5
169.16,167.02,171.54,5
136.68,131.61,132.05,5
200.67,209.81,236.55,5
136.68,131.61,132.05,5
91.988,100.88,103.04,5
48.482,49.211,60.592,5
136.68,131.61,132.05,5
136.68,131.61,132.05,5
136.68,131.61,132.05,5
136.68,131.61,132.05,5
136.68,131.61,132.05,5
70.736,68.477,74.722,5
103.32,108.7,131.74,5
136.68,131.61,132.05,5
58.518,60.46,67.026,5
65.455,69.904,84.093,5
87.941,94.228,110.61,6
0,0,0,6
241.41,240.92,237.79,1
255,255,254.98,1
255,255,254.99,1
187.54,170.36,160.07,2
101.16,94.917,44.184,2
135.35,98.567,79.988,3
109.54,81.993,66.121,3
187.54,170.36,160.07,3
187.54,170.36,160.07,3
226.8,208.68,193.62,3
187.54,170.36,160.07,3
193.69,166.46,143.64,3
219.18,187.12,172.34,3
187.54,170.36,160.07,3
227.51,197.33,183.68,3
187.54,170.36,160.07,5
187.54,170.36,160.07,5
170.21,166.97,162.98,5
187.54,170.36,160.07,5
187.54,170.36,160.07,5
187.54,170.36,160.07,5
217.62,214.53,219.53,5
223.29,221.81,223.81,5
187.54,170.36,160.07,5
187.54,170.36,160.07,5
98.601,91.297,94.014,5
187.54,170.36,160.07,5
224.35,220.41,216.71,5
130.49,124.68,129.53,5
185.91,168.72,157.91,5
213.59,213.55,214.4,1
0,0,0,1
87.616,92.428,81.014,2
73.181,74.889,63.639,2
137.22,132.73,131.74,2
181.99,169.38,162.14,3
153.84,139.85,138.31,3
136.31,124.75,120.06,3
135.44,128.01,122.24,3
81.711,79.695,74.299,3
137.22,132.73,131.74,3
158.45,150.18,146.98,3
114.98,108.98,101.79,3
137.22,132.73,131.74,3
152.12,142.7,152.06,4
137.22,132.73,131.74,4
137.22,132.73,131.74,4
125.26,126.07,142.6,5
137.15,137.56,154.48,5
137.22,132.73,131.74,5
97.399,96.592,109.73,5
80.337,80.91,90.168,5
137.22,132.73,131.74,5
71.49,70.485,75.68,5
54.842,53.762,60.446,5
63.033,62.145,64.037,5
137.22,132.73,131.74,5
39.756,40.694,43.58,5
35.819,36.722,36.807,5
137.22,132.73,131.74,6
0,0,0,6
115.65,96.562,83.684,7
0,0,0,7
182.98,207.58,250.21,1
153.53,184.24,245.71,1
174.82,204.42,253,1
208.01,227.85,252.21,1
140.16,120.09,103.96,2
63.534,59.702,10.789,2
158.1,122.55,95.041,3
140.16,120.09,103.96,3
140.16,120.09,103.96,3
98.578,87.599,76.626,3
167.99,127.75,99.565,3
169.6,127,100.72,3
140.16,120.09,103.96,3
140.16,120.09,103.96,3
140.16,120.09,103.96,3
168.37,132.96,107.11,3
140.16,120.09,103.96,3
95.097,101.53,118.04,5
132.06,127.42,116.8,5
81.884,86.378,91.244,5
142.42,154.02,154.92,5
140.16,120.09,103.96,5
48.51,48.426,47.388,5
11.049,10.038,4.5137,5
140.16,120.09,103.96,5
87.727,85.852,97.599,5
98.682,87.057,72.805,5
140.16,120.09,103.96,5
140.16,120.09,103.96,5
79.797,70.949,59.42,5
82.67,46.491,45.195,5
136.89,137.95,149.75,5
104.39,98.648,85.644,5
117.37,112.54,106.13,6
0,0,0,6
212.37,208.94,205.24,1
212.52,208.94,205.35,1
136.96,115.61,117.4,3
115.32,87.909,84.647,3
96.356,74.496,72.141,3
136.96,115.61,117.4,3
136.96,115.61,117.4,3
133.11,104.89,104.93,3
136.96,115.61,117.4,3
143.41,107.07,104.7,3
136.96,115.61,117.4,3
188.37,156.48,154.17,3
159.8,131.31,128.25,3
136.96,115.61,117.4,3
52.062,64.613,100.31,5
14.763,15.418,26.91,5
100.1,120.76,185.52,5
98.215,95.022,119.58,5
136.96,115.61,117.4,5
79.115,86.791,90.64,5
102.6,101.34,101.5,5
169.24,190.07,243.36,5
147.8,135.35,149.02,5
215.74,227.02,252.46,5
136.96,115.61,117.4,5
119.94,108.2,119.41,5
194.34,205.07,246.18,5
8.3362,8.3424,13.731,6
0,0,0,6
161.35,158.69,150.7,1
206.78,208.57,200.32,1
86.409,83.435,69.943,2
73.378,73.032,60.568,2
74.403,73.393,47.606,2
112.49,86.843,72.118,3
115.89,108.79,101.02,3
180.85,160.23,151.5,3
115.89,108.79,101.02,3
184.28,167.6,154.02,3
206.79,208.51,200.17,3
137.16,137.59,137.68,5
61.538,62.216,54.193,5
23.892,24.014,11.175,5
96.819,93.335,76.126,5
115.89,108.79,101.02,5
101.05,94.684,92.699,5
190.24,156.45,162.45,5
62.909,56.485,53.121,5
206.73,208.47,200.26,5
145.65,137.88,146.58,5
115.89,108.79,101.02,5
220.86,217.07,216.87,5
75.096,63.681,58.897,5
81.152,76.53,70.94,6
0,0,0,6
209.75,210.39,205.35,1
209.74,210.39,205.34,1
47.05,45.173,21.902,2
118.99,108.97,106.73,2
16.705,14.053,11.753,3
15.629,11.839,6.7743,3
81.901,65.583,56.474,3
190.42,160.59,143.5,3
118.99,108.97,106.73,3
118.99,108.97,106.73,3
128.03,112.42,105.96,3
70.229,45.314,40.229,3
118.99,108.97,106.73,3
87.878,69.684,65.404,3
217.61,193.71,185.63,3
217.96,197.58,198.81,3
118.99,108.97,106.73,3
79.61,72.317,86.268,4
0,0,0,4
164.21,169.12,174.81,5
67.549,72.654,80.363,5
118.99,108.97,106.73,5
118.99,108.97,106.73,5
118.99,108.97,106.73,5
140.35,126.05,122.64,5
104.43,90.628,84.861,5
137.98,123.2,122.34,5
92.608,85.947,92.55,5
96.455,85.017,84.815,5
21.176,21.564,25.588,5
118.99,108.97,106.73,5
12.345,7.3104,8.3863,5
49.537,58.23,83.946,5
42.85,45.867,61.547,5
32.139,29.65,30.911,5
118.99,108.97,106.73,6
0,0,0,6
97.4,86.782,79.37,7
0,0,0,7
254.95,254.95,250.95,1
255,255,251,1
174.87,162.07,166.83,2
58.465,56.887,70.465,2
174.87,162.07,166.83,3
174.87,162.07,166.83,3
174.87,162.07,166.83,3
105.64,90.019,98.538,3
174.87,162.07,166.83,3
207.39,173.02,188.27,3
213.19,187.65,201.94,3
143.24,105.4,110.27,3
198.12,161.84,163.4,3
174.87,162.07,166.83,4
0,0,0,4
174.87,162.07,166.83,5
0,0,0,5
174.87,162.07,166.83,6
0,0,0,6
208.88,208.72,203.79,1
206.12,206.58,201.3,1
210.38,210.85,205.63,1
100.29,93.071,87.819,2
28.876,28.31,19.454,2
96.004,90.418,84.607,2
124.21,113.15,110.67,3
124.21,113.15,110.67,3
120.77,96.976,96.655,3
124.21,113.15,110.67,3
66.435,58.261,64.957,3
110.5,88.654,93.269,3
124.21,113.15,110.67,3
124.21,113.15,110.67,3
124.21,113.15,110.67,3
172.98,150.61,141.24,3
26.197,25.618,30.975,5
124.21,113.15,110.67,5
27.282,26.286,29.96,5
7.5386,7.5561,7.3786,5
64.521,63.461,65.962,6
0,0,0,6
101.63,93.759,86.537,1
198.4,200.11,192.81,1
190.45,192.08,183.25,1
101.63,93.759,86.537,2
101.63,93.759,86.537,2
39.728,38.62,30.592,2
94.367,93.106,72.567,2
234.34,201.55,179.22,3
234.67,203.57,187.6,3
219.94,192.27,175.58,3
101.63,93.759,86.537,3
79.641,69.004,62.959,3
96.267,79.133,68.8,3
101.63,93.759,86.537,3
101.63,93.759,86.537,3
73.868,74.666,63.758,5
101.63,93.759,86.537,5
193.46,198.52,205.19,5
92.899,95.346,127.64,5
101.63,93.759,86.537,5
97.178,98.734,127.1,5
174.05,173.94,163.52,5
142.44,139,123.45,5
198.29,172.75,154.55,5
101.63,93.759,86.537,5
171.53,167.63,173.3,5
101.63,93.759,86.537,5
22.519,22.311,25.516,5
42.655,42.504,41.053,6
0,0,0,6
74.56,61.116,66.681,7
65.832,33.023,40.854,7
101.63,93.759,86.537,7
3.632,3.2175,2.4146,7
182.38,167.11,159.19,7
207.45,208.4,203.53,1
154.12,149.93,148.19,1
49.844,45.335,36.245,2
59.762,52.603,20.651,2
89.555,84.515,74.428,2
113.91,105.56,105,3
123.5,103.5,99.115,3
121.64,95.087,87.829,3
125.84,107.35,98.115,3
113.91,105.56,105,3
113.91,105.56,105,3
73.292,46.098,33.858,3
66.597,47.597,41.137,3
207.51,208.32,203.57,3
113.91,105.56,105,5
133.17,132.93,123.69,5
37.999,36.806,45.16,5
23.195,22.007,23.139,5
55.22,58.21,65.468,5
113.91,105.56,105,5
100.59,90.739,82.851,5
44.993,45.892,46.83,5
86.555,75.598,92.165,5
80.393,73.82,78.764,5
23.359,19.986,21.119,5
60.329,58.917,69.14,5
162.58,149.31,146.52,5
163.2,146.04,143.51,5
33.734,26.496,26.67,5
113.91,105.56,105,6
0,0,0,6
253.95,253.95,253.95,1
253.95,253.95,253.95,1
253.96,253.96,253.96,1
113.23,106.23,106.24,2
94.479,92.596,87.865,2
113.23,106.23,106.24,3
117.69,94.975,96.629,3
99.356,86.59,78.081,3
113.23,106.23,106.24,3
113.23,106.23,106.24,3
113.23,106.23,106.24,3
139.41,114.98,107.8,3
130.55,116.5,114.44,3
129.42,110.34,104.45,3
155.48,140.03,136.86,3
72.367,63.045,59.467,3
108.75,91.148,88.004,3
113.23,106.23,106.24,3
113.23,106.23,106.24,4
113.23,106.23,106.24,4
129.49,127.86,141.75,4
113.67,111.7,124.79,4
69.477,66.977,84.444,5
65.419,63.338,78.875,5
98.86,97.523,114.75,5
113.23,106.23,106.24,5
95.735,96.935,117.66,5
108.44,113.22,135.31,5
113.23,106.23,106.24,5
61.055,57.567,71.419,5
74.753,72.766,81.577,5
61.811,59.943,74.434,5
189.08,197.87,219.74,5
87.759,83.133,86.174,5
66.814,66.022,80.427,5
113.23,106.23,106.24,5
158.94,153.93,189.34,6
113.23,106.23,106.24,6
152.91,149.73,146.57,1
203.05,204.34,199.61,1
25.256,21.165,19.673,2
45.258,43.1,36.062,2
102.67,94.978,93.552,2
71.619,56.447,58.542,3
50.117,39.345,37.706,3
80.528,70.613,69.251,3
229.92,207.74,200.83,3
233.51,222.34,221.45,3
176.71,160.77,155.13,3
102.67,94.978,93.552,3
96.616,87.294,88.93,3
102.67,94.978,93.552,3
38.918,26.712,21.2,3
131.78,116.28,123.27,3
54.014,49.345,53.352,5
50.68,47.053,49.798,5
61.278,50.927,52.35,5
137.28,137.85,147.03,5
41.202,40.277,37.971,5
55.787,57.351,64.03,5
130.45,132.9,140.18,5
102.67,94.978,93.552,5
76.363,68.919,70.302,5
18.556,16.167,14.325,5
11.478,9.7258,10.131,5
52.625,46.563,49.875,5
129.53,120.06,119.27,5
46.142,44.311,52.864,5
77.185,70.851,71.761,5
102.67,94.978,93.552,5
102.67,94.978,93.552,7
36.512,31.606,34.764,7
133.83,127.04,132.16,3
159.12,136.88,132.79,3
170.48,149.21,151.47,3
133.83,127.04,132.16,3
132.03,119.74,118.77,3
140.85,130.05,129.44,3
189.21,168.74,174.27,3
133.83,127.04,132.16,3
135.34,121.8,127.62,3
116.83,109.88,106.91,3
127.91,132.34,153.02,5
55.92,55.61,69.91,5
133.83,127.04,132.16,5
114.47,115.55,134.73,5
77.608,79.524,105.99,5
67.701,65.658,86.926,5
160.3,162.67,184.25,5
158.61,160.78,187.57,5
133.83,127.04,132.16,5
93.423,88.044,102.42,5
74.678,73.684,84.593,5
74.377,78.091,96.494,5
126.38,124.42,155.19,6
0,0,0,6
133.48,125.06,133.4,3
133.48,125.06,133.4,3
141.67,123.76,130.28,3
144.44,130.02,136.33,3
133.48,125.06,133.4,3
137.46,127.5,133.39,3
172.5,145.5,145.82,3
116.73,111.67,117.15,3
132.13,135.45,158.86,5
178.54,186.67,224.31,5
71.193,68.765,84.963,5
128.8,133.03,155.44,5
133.48,125.06,133.4,5
126.16,129.45,160.66,5
50.952,40.189,52.301,6
0,0,0,6
254,254,254,1
253.97,253.97,253.97,1
254.02,254.02,253.99,1
84.76,84.146,71.538,2
99.517,95.412,85.286,2
50.811,44.353,40.148,2
157.3,125.61,103.65,3
135.14,125.26,107.11,3
145.66,125.99,105.11,3
162.93,137.97,115.12,3
129.71,121.94,108.43,3
129.71,121.94,108.43,3
154.43,137.15,110.86,3
132.11,119.06,94.822,3
204.17,191.65,190.57,4
182.52,176.3,177.95,4
129.71,121.94,108.43,4
129.71,121.94,108.43,4
129.71,121.94,108.43,5
129.71,121.94,108.43,5
146.38,146.27,138.66,5
125.78,125.8,133.92,5
107.48,106.87,105.27,5
69.17,62.015,63.096,5
101.33,94.661,97.501,5
77.004,67.906,61.02,5
76.857,73.035,76.944,5
129.71,121.94,108.43,5
170.2,171.23,145.37,5
129.71,121.94,108.43,5
129.71,121.94,108.43,5
46.982,38.006,33.432,6
71.6,66,80.933,6
74.481,60.404,48.53,7
0,0,0,7
248.56,248.16,248.53,1
200.95,199.92,198.36,1
253.97,253.97,253.96,1
61.086,61.583,50.79,2
110.83,106.72,103.47,2
110.83,106.72,103.47,2
54.612,57.787,33.647,2
42.689,44.994,43.641,2
110.83,106.72,103.47,3
170.59,152.6,145.34,3
122.01,102.79,104.64,3
86.489,70.851,67.121,3
53.834,46.238,40.342,3
133.15,117.15,120.15,3
110.83,106.72,103.47,3
110.83,106.72,103.47,4
110.83,106.72,103.47,4
110.74,109.6,114.38,4
50.025,46.354,55.344,5
69.867,66.388,73.672,5
82.042,75.61,83.191,5
63.898,64.748,66.243,5
56.74,58.281,62.446,5
110.83,106.72,103.47,6
0,0,0,6
253.98,253.98,253.98,1
98.161,93.769,99.185,1
149.54,146.77,150.16,1
83.451,80.042,86.661,2
39.09,41.054,45.042,2
98.161,93.769,99.185,2
66.797,69.306,64.361,2
98.161,93.769,99.185,3
78.722,68.333,75.333,3
106.45,91.6,102.32,3
98.161,93.769,99.185,3
101.47,95.469,104.53,3
110.26,100.67,113.29,3
94.333,77.5,90.833,3
76.778,63.278,71.611,3
98.161,93.769,99.185,3
124.83,116.95,119.76,3
96.722,94.552,105.45,5
44.429,39.429,44.476,5
33.292,31.434,44.009,5
32.327,25.368,34.7,6
0,0,0,6
41.905,35.032,38.762,7
0,0,0,7
253.58,253.77,253.81,1
114.07,113,110.23,1
159.84,159.22,157.24,1
255,255,255,1
254.34,254.41,254.48,1
114.07,113,110.23,1
252.38,252.71,252.98,1
255,255,255,1
255,255,255,1
205.19,205.16,203.95,1
255,255,254.99,1
254.99,254.99,254.97,1
254.94,254.94,254.94,1
241.45,250.24,254.42,1
240.48,250.04,254.27,1
252.8,253.19,253.19,1
254.86,254.86,254.86,1
108.01,111.7,110.53,2
82.118,95.871,96.437,2
114.07,113,110.23,2
49.097,56.305,58.468,2
84.818,92.535,69.29,2
114.07,113,110.23,2
90.469,97.758,84.986,2
91.74,94.921,78.218,2
91.039,91.982,86.019,2
87.749,85.208,72.623,2
106.51,113.72,101.87,2
114.07,113,110.23,3
107.88,105.96,103.2,3
82.231,72.385,70.308,3
114.07,113,110.23,3
98.155,95.943,92.361,3
114.07,113,110.23,3
114.07,113,110.23,3
114.07,113,110.23,3
114.07,113,110.23,3
136.96,127.96,129.48,3
114.07,113,110.23,3
124.38,115.33,112.84,3
117.63,107.74,106.34,3
124.92,118.77,117.3,3
114.07,113,110.23,3
114.07,113,110.23,3
87.833,80.333,78,3
111.89,102.4,101.5,3
96.152,93.582,90.374,3
114.07,113,110.23,3
114.07,113,110.23,3
101.25,65.471,68.118,3
114.07,113,110.23,3
49.764,44.45,40.487,3
68.955,72.775,79.298,5
65.094,66.244,69.638,5
114.07,113,110.23,6
55.426,54.994,52.072,6
84.02,83.319,81.666,6
28.014,25.725,28.054,6
68.774,70.908,69.325,7
47.684,47.684,45.684,7
42.393,42.634,39.346,7
41.977,41.573,39.404,7
114.07,113,110.23,7
176.22,169.65,155.99,7
90.992,91.233,88.101,7
126.34,126.68,122.8,7
114.07,113,110.23,7
72.391,72.452,68.864,7
79.4,72.495,68.307,7
66.522,69.973,66.831,7
51.464,53.371,55.47,7
98.37,98.53,95.31,7
37.935,38.51,36.045,7
87.182,87.113,84.593,7
114.07,113,110.23,7
94.787,95.08,92.262,7
52.574,52.897,52.555,7
114.07,113,110.23,7
60.406,56.594,54.3,7
67.579,66.959,64.466,7
184.69,178.27,164,7
55.294,54.522,54.297,7
253.99,254.34,254.39,1
255,254.99,254.98,1
248.98,249.18,248.57,1
155.71,156.06,150.1,1
254.83,254.83,254.83,1
254.94,254.96,254.99,1
254.63,254.63,254.63,1
254.79,254.79,254.79,1
197.98,200.14,197.81,1
251.1,252.67,253.25,1
232.81,245,253.78,1
222.3,240.18,253.57,1
227.43,242.45,254,1
227.43,242.45,254,1
240.18,249.26,254.9,1
227.43,242.45,254,1
249.01,251.95,253.71,1
54.491,63.701,45.873,2
71.569,82.746,62.824,2
73.135,79.188,57.022,2
53.235,61.57,45.844,2
100.39,105.48,89.884,2
62.309,73.113,55.233,2
92.264,97.275,82.16,2
110.31,110.49,101.73,2
110.31,110.49,101.73,2
91.424,98.119,90.325,2
56.253,66.067,49.506,2
67.305,77.669,62.058,2
61.68,72.489,54.755,2
69.323,76.161,68.384,2
64.012,76.04,52.445,2
47.227,55.026,43.448,2
110.31,110.49,101.73,2
66.903,78.651,56.706,2
79.27,85.504,72.235,2
81.134,86.947,74.819,2
86.228,92.554,77.176,2
203.33,185.57,171.78,3
205.39,177.13,166.45,3
110.31,110.49,101.73,3
110.31,110.49,101.73,3
134.24,135.3,126.01,3
110.31,110.49,101.73,3
175.67,166.89,160.44,3
127.09,123.23,112.36,3
105.38,90.048,82.913,3
110.31,110.49,101.73,3
110.31,110.49,101.73,3
110.31,110.49,101.73,3
193.39,179.5,173.5,3
110.31,110.49,101.73,3
163.14,152.68,143.84,3
150.33,141.08,136.82,3
110.31,110.49,101.73,3
110.31,110.49,101.73,3
174.69,162.11,160.07,3
110.31,110.49,101.73,3
176.05,164.77,158.89,3
167.03,155.24,149.31,3
103.91,92.104,82.377,3
