@RELATION train_noxyregion

@attribute R REAL
@attribute G REAL
@attribute B REAL
@attribute G1 REAL
@attribute G2 REAL
@attribute num_pixels_regions REAL
@attribute text REAL
@attribute type {1,2,3,4,5,6,7}

@DATA
139.3,137.25,120.66,10.793,24.205,100,19,3
145.92,126.16,111.08,-37.531,22.928,37,31,3
129.88,113.94,105.06,15.238,28.023,16,39,3
141.73,129.24,117.61,32.857,91.393,82,13,3
170.67,163.52,148.24,-10.256,24.426,21,24,3
156.23,146.91,133.92,3.715,24.952,53,35,3
121.64,120.21,137.79,-25.857,59.529,75,56,5
190.33,191.94,209.92,28.663,11.485,706,3,5
183.41,191.19,207.21,29.976,29.322,263,1,5
166.79,173.13,189.05,13.309,12.89,285,1,5
117.22,121.7,121.66,-12.058,10.66,161,25,5
126.78,131.87,130.68,12.742,11.599,218,16,5
93.119,93.167,84.581,63.789,10.315,227,8,5
95.482,95.368,85.793,10.241,14.876,589,5,5
136.99,137.86,145.71,-0.020136,68.384,139,5,5
129.94,126.76,127.08,-20.452,90.909,71,3,5
130.53,126.8,119.49,-18.829,42.944,150,21,5
128.97,130.71,130.82,-40.186,20.424,98,4,5
118.88,123.49,120.58,-2.385,20.875,77,55,5
125.56,125.34,120.74,-59.735,18.108,149,35,5
162.81,167.3,171.01,-20.207,42.551,128,128,5
112.19,120.23,124.28,-68.062,43.102,43,73,5
50.78,51.404,52.046,10.084,16.366,109,3,5
34.266,31.632,31.206,20.299,86.884,549,2,6
155.01,148.97,137.32,-9.544,10.664,72,20,3
147.06,138.23,128.14,13.013,12.459,79,23,3
141.33,129.32,120.38,2.049,20.691,91,39,3
176.25,163.25,153.95,23.787,11.327,20,13,3
158.75,148.59,138.8,66.166,70.028,56,6,3
155.18,141.67,134.82,81.069,15.555,55,25,3
153.38,140.29,131.55,77.988,10.887,82,14,3
139.37,129.12,114.8,-21.477,14.977,49,23,3
126.53,121.82,107.47,-0.51732,15.429,17,28,3
136.27,133.33,133.81,-88.503,12.047,102,24,5
144.57,143.49,146.45,-0.39284,10.566,51,16,5
186.41,190.72,210.44,-33.126,17.864,303,8,5
218.01,224.04,243.51,13.457,29.194,364,4,5
128.3,136.52,152.62,24.091,47.967,498,2,5
102.6,109.83,124.23,-86.533,11.495,268,3,5
130.6,134,135.69,60.752,46.761,77,5,5
94.144,97.718,106.92,-14.172,16.701,202,2,5
39.952,36.787,43.979,46.014,17.344,291,1,6
254.08,253.77,253.88,66.958,0.55637,64,0,1
161.21,149.58,147.05,68.107,21.738,76,29,3
112.53,104.44,96.25,-70.899,25.42,32,37,3
136.48,125.07,114.06,27.821,25.072,88,17,3
142.46,122.36,120.07,2.129,46.513,61,75,3
160.17,145.09,147.38,-31.879,23.913,53,39,3
174.65,162.5,161.89,-61.886,22.687,46,40,3
164.64,154.89,152.64,-18.814,13.403,28,15,3
158.56,149.89,149.89,-39.073,26.242,9,36,3
154.71,150.16,149.13,75.293,11.378,69,23,3
150.38,142.31,141.5,86.849,11.031,26,24,3
128.63,124.11,122.74,24.777,93.698,27,18,3
122.31,119.31,118.69,45.469,78.291,36,16,3
138.47,138.43,137.83,17.191,14.383,30,30,3
124.8,124.15,129.21,45.171,95.027,80,11,3
220.33,220.99,227.56,35.353,46.893,78,23,5
234.36,237.9,251.91,37.923,85.949,67,6,5
178.62,186.35,210.69,62.008,17.397,730,2,5
202.16,211.13,237.88,49.531,69.571,284,6,5
126.26,139.09,158.17,35.527,1.513,23,3,5
98.991,108.53,111.64,9.475,68.515,325,11,5
55.636,58.03,72.364,58.474,13.505,33,32,5
96.32,97.585,114.61,-23.652,38.936,241,14,5
114.48,121.96,137.11,-13.203,24.157,54,33,5
108.48,111.64,123.82,-50.505,15.849,444,7,5
114.25,115.14,122.56,-10.883,42.493,36,4,5
89.346,93.221,98.456,15.093,83.266,136,6,5
59.904,58.728,70.263,-34.845,32.207,114,3,5
123.56,131.3,152.07,-50.955,61.225,84,148,5
114.74,123.04,139.64,-12.686,30.356,101,58,5
63,64.675,70,7.399,18.198,40,53,5
70.464,74.646,87.923,-30.683,27.057,181,20,5
71.418,75.255,91.245,-14.241,15.835,110,6,6
226.65,225.68,219.37,57.28,15.028,436,0,1
252,251.97,251.8,80.085,47.086,850,0,1
254.93,254.95,254.94,88.683,0.15214,3059,0,1
77.907,72.256,22.372,18.608,16.891,43,27,2
108.15,99.236,51.451,-28.232,30.519,144,41,2
142.13,105.91,86.509,-92.896,27.015,53,16,3
117.06,90.314,75.157,24.756,30.375,51,57,3
236.31,218.46,204.54,19.809,16.164,26,27,3
244.25,234.28,222.78,32.751,12.883,32,28,3
227.96,210.04,194.91,27.47,13.027,23,23,3
217.2,196.53,179.93,94.547,25.021,55,42,3
190.62,166.93,144.4,10.413,37.923,42,57,3
221.21,189.38,173.94,10.332,37.397,53,76,3
226.11,201.53,185.8,23.642,28.942,113,32,3
230.26,202.04,187.96,21.864,32.605,54,34,3
86.789,80.684,93.93,-23.904,31.713,57,61,5
190.81,205.51,238.78,14.876,21.316,67,1,5
158.2,161.02,159.85,-57.598,114.4,60,84,5
56.617,52.765,59.247,21.32,14.904,81,32,5
115.88,116.98,115.76,0.017508,59.056,251,9,5
52.164,44.093,47.375,-18.231,19.56,269,9,5
216.34,213.59,217.82,47.335,31.425,85,0,5
212.35,210.71,213.33,41.591,37.11,141,2,5
68.625,63.625,80.75,41.275,17.69,8,49,5
176.67,163.43,155.73,15.18,56.812,63,55,5
124.33,114.67,115.45,36.831,81.943,89,184,5
114.44,103.84,100.84,50.244,118.53,32,133,5
167.5,156.74,150.28,17.868,75.474,50,75,5
152.42,146.04,148.13,20.893,55.011,136,86,5
170.25,154.88,146.41,36.523,51.471,51,54,5
253.93,253.93,253.91,44.754,14.871,46,1,1
64.095,73.238,56.952,-16.119,17.416,42,26,2
69.625,71.625,60,-38.023,22.211,8,25,2
81.961,84.558,77.091,30.929,48.309,77,38,2
182.06,169.37,161.91,83.195,11.476,35,15,3
155.34,141.37,139.89,33.682,12.377,38,10,3
137.04,125.11,119.96,14.288,17.559,45,40,3
135.21,128.03,121.71,21.758,77.862,58,9,3
85.553,83.277,78.319,12.315,43.794,47,6,3
159.88,149.69,139.56,14.428,17.347,16,30,3
160.24,153.14,149.24,-16.944,67.091,29,5,3
109.48,104.2,98.063,96.864,46.743,158,4,3
137.59,126.06,127.13,32.335,20.645,135,26,3
159.2,150.38,159.33,15.61,68.393,45,141,4
129.74,117.67,130.37,62.424,40.289,54,71,4
137.89,136.4,145.17,-89.481,18.204,35,37,4
133.19,134.64,151.67,21.344,26.149,443,9,5
146.75,144.06,158.28,26.407,27.923,198,9,5
86.667,85.948,94.875,26.104,53.566,96,3,5
101.67,100.75,114.57,13.197,22.739,164,22,5
82.448,82.905,92.065,20.74,45.359,201,3,5
144.3,144.5,141.84,-0.80199,15.371,44,21,5
82.457,81.968,86.096,15.321,26.681,94,5,5
63.029,61.282,67.631,16.563,11.678,103,16,5
65.06,64.18,65.98,31.223,18.58,150,11,5
56.81,51.103,59.552,44.627,24.144,58,10,5
57.89,59.193,61.239,47.211,38.683,109,39,5
42.407,43.046,41.904,20.746,63.307,280,2,5
63.18,57.376,68.075,23.778,1.417,133,0,6
114.96,94.573,80.384,17.012,10.119,279,27,7
183.51,208.05,250.22,79.954,39.507,661,7,1
151.71,182.64,245.26,20.135,26.773,321,7,1
174.12,203.88,252.97,17.934,36.574,269,9,1
208.87,228.28,252.17,15.201,32.537,943,7,1
80.127,81.032,23.222,-12.653,46.547,63,97,2
64.984,62.54,13.667,-27.895,28.696,63,18,2
165.02,129.34,99.659,-51.861,29.582,41,46,3
166,131.5,103.8,19.753,30.706,10,42,3
170.08,133.17,103.33,77.745,24.16,24,33,3
89.883,82.013,73.078,-2.11,30.043,77,11,3
173.77,133.98,105.48,-18.322,29.363,44,50,3
174.02,131.26,105.03,-33.869,30.375,61,29,3
180.89,137.5,110.11,-12.112,33.604,44,66,3
178.04,143.29,114.25,88.037,26.41,24,58,3
181.3,139.02,107.19,-0.23792,22.347,54,37,3
170.88,135.66,109.62,33.861,17.145,58,22,3
174.04,145.29,120.17,-13.827,16.592,24,17,3
100.95,107.08,122.81,22.814,94.777,589,15,5
128.82,124.35,113.93,14.215,26.43,142,6,5
85.939,90.439,94.985,20.474,36.246,66,20,5
144.69,156,156.67,-29.576,55.174,210,51,5
15.108,13.806,85.699,20.909,73.277,93,2,5
59.214,60.891,59.79,19.184,35.995,229,40,5
14.637,13.88,9.184,43.165,87.629,375,7,5
46.565,49.087,62.348,-10.574,20.242,23,43,5
47.978,44.448,47.847,-62.511,21.681,491,11,5
101.64,90.92,77.105,74.826,41.93,276,54,5
78.286,68.714,62.214,-16.003,48.6,28,32,5
121.66,113.06,94.914,-75.557,51.093,116,98,5
107.76,98.02,82.608,-20.213,37.685,51,149,5
84.907,56.648,54.63,-18.26,43.766,54,123,5
139.97,140.74,151.94,-0.748,19.698,35,26,5
93.84,90.832,79.104,-24.204,47.952,125,67,5
120.92,117.88,112.52,0.43175,28.515,383,57,6
198.16,194.43,199.08,66.519,48.206,49,0,1
249.94,254.85,248.54,66.087,0.74484,65,0,1
128.42,101.54,109.46,-73.268,17.829,26,22,3
117.11,90.106,86.585,-58.782,18.988,123,16,3
102.11,79.63,77.815,17.996,15.231,27,34,3
248.78,241.43,236.49,22.899,10.731,63,22,3
153.13,122.6,122.79,-69.685,33.628,62,51,3
135.41,107.5,107.09,-77.594,15.286,46,24,3
124,100.38,97.75,-49.727,94.774,16,6,3
152.74,116.76,113.5,-82.859,27.874,34,37,3
164,128.57,131.86,-35.952,15.998,7,42,3
194.13,161.38,158.63,3.244,27.803,16,39,3
169.49,141.03,136.92,68.897,21.778,39,25,3
188.58,146.83,140.33,-16.156,25.205,12,42,3
56.752,70.642,110.21,37.332,26.135,310,5,5
17.553,18.69,31.117,31.536,99.363,197,9,5
100.2,120.76,185.64,19.83,23.449,196,4,5
99.595,98.656,126.36,35.258,35.062,163,47,5
86.461,107.44,173.99,11.742,29.111,284,2,5
82.416,90.122,93.494,-0.50014,13.335,245,27,5
85.703,93.973,94.081,-35.822,66.806,37,11,5
170.53,191.28,243.89,25.128,27.589,149,3,5
152.64,156.35,196.35,-82.256,30.935,83,5,5
215.73,226.96,252.57,21.631,21.177,115,3,5
183.44,198.59,250.5,13.142,41.972,54,6,5
131.59,126.95,140.32,14.142,21.221,215,9,5
194.35,204.22,251.78,19.205,34.689,23,8,5
91.955,91.504,13.609,11.419,91.555,133,4,6
230.32,235.59,227.42,65.345,14.873,523,0,1
250.02,254.99,247.99,88.244,0.052822,410,0,1
41.706,43.928,26.068,14.508,34.517,235,9,2
71.503,73.155,62.242,11.611,51.262,161,30,2
52.246,53.007,21.79,10.994,12.925,138,9,2
113.29,88.745,72.833,42.135,14.598,102,15,3
94.057,72,53.755,-79.051,12.851,53,8,3
180.44,160.3,151.3,-24.813,12.607,27,15,3
212.57,183.14,172.14,-10.597,22.243,7,23,3
227.29,212.59,198.38,-38.455,14.03,205,14,3
249.95,254.87,247.76,75.66,0.47545,281,0,3
168.88,183.83,204.05,73.245,27.492,580,84,5
34.433,37.667,31.233,88.429,20.378,30,55,5
20.182,20.364,10.394,-88.801,14.629,33,25,5
62.95,65.403,31.353,14.819,16,119,18,5
35.077,32.091,23.534,-19.236,94.921,208,16,5
77.389,74.944,82.222,-32.898,47.578,36,96,5
193.98,165.74,170.45,-36.518,65.784,82,120,5
84.5,81.675,79.475,-12.503,85.25,40,33,5
230.04,227.84,221.48,31.984,20.287,245,1,5
150.26,141.41,151,-34.878,32.035,27,59,5
188.13,186.77,185.13,-31.001,81.518,48,73,5
222.05,219.42,218.24,-37.59,50.861,38,118,5
82.585,71.264,65.547,-19.448,58.617,53,35,5
11.121,10.411,10.153,-6.886,79.698,124,4,6
248.17,252.98,247.22,84.352,14.168,2000,0,1
249,253.99,248,87.545,0.12194,700,0,1
40.962,37.981,24.528,59.725,34.742,53,34,2
64.028,51.841,25.375,-42.997,32.302,176,30,2
18.279,15.674,12.395,95.078,5.458,86,5,3
15.892,12.243,72.162,26.508,21.959,74,2,3
58.47,43.879,36.697,0.86836,58.316,66,12,3
193.56,164.26,146.5,-33.002,22.673,50,22,3
212.83,183,173.43,11.785,24.285,42,22,3
215.13,185.69,173.38,-17.251,31.907,39,34,3
154.27,126.66,112.85,13.472,52.567,41,34,3
71.869,46.967,41.918,27.378,90.985,61,13,3
76.154,57.103,53.128,-45.302,84.584,39,14,3
88.712,70.538,65.962,0.82348,16.961,52,31,3
217.98,193.89,186.07,29.656,22.431,46,48,3
218.35,199.13,199.91,31.809,20.965,23,33,3
191.81,167.71,164.13,30.897,28.331,69,55,3
84.102,76.932,90.678,-36.673,21.428,59,31,4
158.97,163.72,169.29,-75.249,72.895,341,17,5
77.139,83.296,92.637,14.886,52.108,267,38,5
152.11,174.08,208.79,26.184,40.422,107,5,5
40.765,42.353,42.059,-17.947,72.898,17,114,5
46.926,40.574,36.584,19.872,33.973,202,16,5
94.095,82.863,80.298,21.707,36.633,315,134,5
95.357,81.964,76.75,20.961,68.961,28,50,5
151.48,135.62,135.48,-65.923,54.286,58,228,5
108.48,100.3,106.39,88.888,44.941,256,53,5
25.605,23.553,23.474,27.276,29.84,38,63,5
40.383,40.362,44.596,35.042,49.08,47,22,5
131.94,118.37,117.18,25.54,50.938,171,48,5
11.289,6.2,76.222,24.986,36.016,45,6,5
63.723,74.845,105.74,42.234,35.765,148,75,5
58.922,61.739,79.373,62.715,30.983,357,24,5
35.346,32.818,34.214,22.383,12.299,159,52,5
99.009,87.607,85.384,24.452,34.639,318,11,6
102.43,92.272,86.055,26.975,11.454,309,4,7
255,255,251,87.249,0,4907,0,1
255,255,251,87.455,0.015942,2864,0,1
62.261,63.457,68.841,31.842,13.646,138,11,2
60.608,58.951,72.608,13.969,13.311,102,16,2
189.08,158.75,166.89,70.685,32.804,101,90,3
148.73,124.78,135.03,0.69982,30.941,37,45,3
103.33,88.426,99.63,-0.39695,17.937,54,25,3
111.6,96.327,104.67,0.61342,21.043,55,31,3
217.95,191.74,208.82,76.526,38.854,38,45,3
213.92,183.25,197.33,0.28908,50.677,36,50,3
217.94,191.25,205.84,-71.897,43.841,32,56,3
155.94,120.77,125.59,-45.969,37.051,69,70,3
199.65,163.92,165.79,0.7544,37.503,66,76,3
150.91,145.43,177.91,75.338,31.622,35,50,4
70.128,57.462,67.923,-11.208,11.148,39,3,5
89.538,47.814,62.641,19.662,12.77,468,4,6
247.68,251.75,246.22,83.155,12.034,1103,0,1
249.98,254.96,249,86.539,0.16385,957,0,1
239.34,244,237.8,77.943,66.048,847,0,1
49.318,46.773,40.432,0.24322,40.82,88,35,2
48.218,45.076,36.436,82.206,19.615,211,8,2
36.225,41.775,28.887,11.996,22.239,80,36,2
154.26,131.56,134.21,14.472,55.272,70,86,3
162.1,129,134.06,-14.933,46.156,31,61,3
116.81,93,92.813,-35.429,45.972,32,18,3
131.72,107.01,108.13,-45.647,46.46,80,92,3
73.512,65.419,71.953,-12.542,23.598,43,32,3
117.63,97,101.14,-43.968,35.337,43,36,3
102.53,74.733,74.067,-11.634,43.066,15,83,3
105.54,83.171,84.415,62.513,39.14,41,74,3
163.9,141.27,138.06,58.829,13.151,143,33,3
168.54,146.06,137.67,21.63,37.462,97,73,3
36.627,36.173,41.76,-11.093,36.494,75,109,5
35.2,33.24,38.12,3.72,40.402,25,7,5
26.231,24.51,27.962,-42.881,13.877,104,39,5
79.184,80.408,81.327,12.047,27.513,98,4,5
63.308,60.013,62.282,18.792,58.775,78,57,6
241.88,246.44,241.22,74.166,10.357,364,0,1
248.5,253.47,247.53,80.851,31.567,1215,0,1
249.98,255,249.01,88.789,0.025547,1115,0,1
30.444,35.644,22.733,-64.025,81.477,45,14,2
37.439,44.035,25.053,21.93,32.517,57,92,2
15.129,16.447,73.412,81.971,88.996,85,8,2
70.49,82.078,48.725,38.662,41.375,51,48,2
235.76,202.03,179.73,10.118,16.739,33,23,3
235.79,205.9,189.52,-13.069,24.394,48,49,3
223.55,196.47,178.89,22.455,18.468,38,30,3
203.1,173.76,158.07,-17.312,41.649,92,14,3
71.767,58.033,54.2,-40.741,12.008,30,11,3
96.407,78.963,72.852,79.855,10.241,27,17,3
231.33,202.22,183.94,-22.185,13.815,51,17,3
222.41,192.92,173.54,-41.433,27.646,87,13,3
77.606,80.682,72.025,-12.21,54.08,198,32,5
26.942,27.191,25.497,11.765,17.037,173,56,5
200.08,204.84,210.92,34.509,42.533,143,105,5
93.851,96.256,130.66,0.94678,20.419,544,5,5
161.74,182.03,232.23,35.324,17.768,87,31,5
146.81,157.17,199.99,-12.035,44.617,159,32,5
171.71,171.83,161.81,14.931,63.001,72,4,5
124.46,120.39,107.36,-28.6,34.421,74,28,5
169.4,151.16,142.19,-88.701,47.273,149,25,5
158.15,153.06,156.83,-44.213,91.328,52,98,5
174.85,172.18,176.87,-40.782,83.605,62,66,5
86.763,81.576,81.78,-14.684,93.591,59,145,5
33.956,36,44.386,22.394,17.08,114,17,5
45.429,45.321,44.179,20.887,18.277,28,8,6
79.836,68.432,74.671,61.581,28.935,146,7,7
61.094,36.302,49.208,11.094,22.746,53,38,7
11.529,11.275,12.471,10.587,87.655,51,10,7
24.167,20.787,18.12,14.719,27.392,108,1,7
186.07,169.14,159.39,-12.507,71.411,111,124,7
250.01,254.97,249.01,84.126,0.13999,475,0,1
226.07,229.36,227.26,44.882,42.191,89,0,1
107.84,104.01,98.597,0.72471,98.074,67,58,2
61.882,54.172,26.935,69.257,38.396,93,63,2
37.679,38.051,12.122,0.27845,15.973,196,22,2
112.13,92.403,87.581,33.822,14.064,62,14,3
129.08,108.99,103.98,10.268,23.732,106,26,3
114.25,85.625,82.125,31.03,11.51,8,16,3
129.38,110.88,101.39,16.51,27.463,56,18,3
201.57,188.52,179.41,-81.262,50.233,98,99,3
248.95,253.67,247.95,33.08,3.743,61,1,3
92.668,69.505,58.27,13.693,15.868,503,5,3
67.938,48.938,42.636,69.319,10.421,129,25,3
250.28,254.74,249.04,78.814,0.36142,177,0,3
53.942,56.986,66.942,0.39563,47.293,69,28,5
112.6,113.35,106.71,11.328,51.503,126,32,5
31.471,29.529,40.451,-29.634,12.317,51,17,5
24.864,23.568,26.25,70.065,15.405,44,7,5
46.96,47.389,50.899,19.746,31.263,198,4,5
82.14,85.78,90.033,-0.63124,63.014,214,33,5
98.326,84,77.5,10.558,22.987,46,53,5
55.983,57.017,57.541,22.731,49.494,172,122,5
137.57,129.72,143.17,39.07,30.451,309,89,5
94.932,87.489,91.015,14.647,56.211,133,30,5
29.069,24.621,25,12.979,30.584,29,34,5
65.539,64.186,74.118,36.339,48.39,102,70,5
181.93,172.44,169.42,30.381,71.161,134,143,5
170.73,158.39,155.61,41.233,84.993,83,126,5
39.482,32.045,32.196,34.541,21.547,112,31,5
17.661,15.288,16.119,40.176,13.454,59,2,6
254,254,254,83.873,0.048424,11561,0,1
254,254,254,83.873,0.048424,11561,0,1
252.95,252.94,253.06,77.392,0.28363,5661,0,1
47.889,53.556,44.81,-32.59,48.248,63,73,2
67.662,76.014,61.225,0.55491,39.523,71,94,2
123.77,110.11,112.18,13.199,27.387,61,19,3
125.17,103.52,104.76,-45.671,24.494,86,33,3
103.79,90.859,82.239,-0.14753,21.683,71,50,3
107.74,97.255,91.33,23.709,16.532,106,11,3
159.61,144.91,137.27,67.287,74.846,70,14,3
150.48,129.17,130.09,23.665,99.518,46,9,3
140.6,116.63,109.13,1.735,13.885,68,16,3
138.95,120.5,119,26.196,22.328,20,23,3
127.4,107.89,101.69,12.988,19.619,35,39,3
156.12,140.32,137.71,-17.817,10.925,65,19,3
73.029,63.714,60,12.562,88.657,35,21,3
112.46,94.76,91.496,-0.23957,14.124,125,22,3
131.97,114.8,109.08,-10.154,18.576,59,14,3
149.93,146.63,160.68,0.6817,27.226,41,38,4
125.71,124.59,139.91,68.667,26.728,34,55,4
156.77,155.56,166.15,30.678,26.468,108,18,4
116.29,114.39,127.74,15.368,21.823,92,14,4
75.465,73.884,92.791,0.13354,80.916,43,14,5
63.937,62.012,76.734,10.903,10.074,335,15,5
99.595,98.328,115.46,12.986,11.506,311,19,5
157.94,161.96,191.26,41.066,2.749,201,2,5
109.73,114.45,137.48,28.588,14.215,66,2,5
108.61,113.41,135.54,39.447,16.195,70,1,5
185.66,190.77,221.03,23.755,50.841,35,6,5
64.725,61.746,75.485,26.372,21.068,291,9,5
78.245,75.029,83.252,13.985,16.874,139,11,5
69.295,67.357,81.428,20.193,24.077,353,85,5
208.45,218.11,241.03,37.302,88.807,64,13,5
44.087,42.243,50.197,25.611,17.833,173,2,5
69.066,68.304,82.662,14.07,12.616,588,48,5
58.393,56.631,71.082,25.105,19.517,122,37,5
159.27,154.25,188.94,-10.87,17.908,48,12,6
58.644,49.011,66.908,71.167,28.868,87,19,6
249.95,254.87,249.04,82.679,0.38358,221,0,1
155.92,156.57,155.15,27.624,37.125,391,0,1
33.226,29.29,28.097,76.243,55.104,31,179,2
14.26,14.123,52.192,-3.704,79.042,73,17,2
16.536,18.529,94.275,16.452,11.832,138,17,2
74.951,59.854,61.585,12.431,23.622,41,46,3
50.553,39.25,37.447,10.666,11.304,76,8,3
68.242,56.484,55.242,10.153,11.323,62,20,3
227.33,205.04,198.38,16.356,23.94,45,51,3
236.38,225.36,224.49,14.335,24.785,84,55,3
224.57,204.82,195.93,73.972,17.649,28,29,3
96.036,77.5,77.268,87.178,16.149,56,18,3
92.892,82.108,88.892,51.492,93.825,37,16,3
97.875,82.15,83.5,14.266,20.563,40,14,3
42.032,29.369,23.699,16.251,11.172,249,6,3
133.52,118.31,124.34,13.493,16.125,29,19,3
70.534,65.399,68.679,25.085,40.414,193,18,5
69.7,65.067,65.946,13.307,36.642,223,10,5
68.543,57.177,58.524,12.039,22.223,164,1,5
66.033,63.233,70.5,-39.988,54.175,30,110,5
71.895,90.421,72.526,17.484,70.216,95,3,5
66.92,69.02,75.95,20.437,67.948,100,36,5
151.46,154.07,159.58,37.966,91.29,72,27,5
150.28,150.1,157.72,35.664,126.96,29,65,5
34.51,29.235,34.824,39.66,23.541,51,29,5
48.709,44.035,42.007,32.394,26.433,141,19,5
11.223,9.314,92.066,35.895,73.675,121,4,5
65.222,58.611,61.722,38.887,53.845,36,144,5
131.23,122.99,122.79,14.678,102.73,73,52,5
54.062,52.231,62.092,20.774,31.224,65,26,5
38.024,36.071,39.762,34.801,48.729,42,140,5
74.11,70.982,76.886,27.946,63.49,281,181,5
13.226,49.032,53.226,-0.96641,28.146,31,4,7
32.615,28.164,31.566,15.25,38.102,122,4,7
154.85,143.47,135.3,-76.943,29.427,40,8,3
157.83,136.45,132.41,78.586,37.428,29,25,3
173.02,151.61,153.55,-4.104,19.045,56,34,3
150.67,133,128.46,-12.688,17.523,24,8,3
132.37,119.97,118.74,78.613,21.248,35,23,3
142.14,131.93,131.12,29.985,12.892,102,19,3
191.43,171.6,175.31,-11.649,11.762,35,7,3
190.15,175.11,178.78,-0.48006,16.049,55,4,3
138.2,124.94,130.23,42.704,16.923,112,30,3
116.33,109.36,106.66,13.994,18.535,80,7,3
129.55,133.9,154.63,36.548,22.564,165,13,5
57.387,57.16,71.824,12.606,72.652,119,5,5
120.46,119.66,132.57,24.658,22.472,612,19,5
112.23,113.08,131.76,45.068,10.314,385,7,5
74.962,76.385,102.46,17.395,25.336,26,32,5
72.098,70.185,91.62,-65.502,16.492,92,46,5
153.13,156.22,185.56,-12.585,18.686,87,10,5
162.05,161.91,185.93,16.696,16.039,166,2,5
97.265,95.197,114.91,-47.558,28.775,294,12,5
95.701,89.514,103.62,-10.735,15.768,481,25,5
76.947,75.226,85.107,-10.122,17.187,243,30,5
77.211,81.118,99.829,-21.779,22.472,76,33,5
141.16,139.85,172.15,0.019191,95.656,68,172,6
157.55,140.18,145.85,33.724,35.205,60,62,3
133.23,124.13,131.85,41.885,69.437,39,6,3
143.91,125.65,132.7,22.203,16.132,43,23,3
147.9,133.75,140.55,4.995,18.628,102,13,3
119,110.29,120.38,0.52684,53.758,21,77,3
149.47,139.64,143.05,0.9372,29.745,80,76,3
177.72,152.63,152.73,-32.924,18.092,78,14,3
118.85,113.79,118.84,-14.783,12.018,95,27,3
132.68,135.8,159.24,-15.169,43.062,168,4,5
177.21,185.43,223.06,44.949,68.089,1082,1,5
77.177,73.406,89.402,14.535,99.374,271,3,5
130.3,134.58,157.2,-0.50599,15.873,142,5,5
101.97,103.58,127.04,76.952,87.966,487,7,5
122.78,125.76,156.54,-91.382,16.918,142,25,5
53.012,41.856,55.129,34.129,1.821,403,3,6
247.05,245.88,245.86,71.29,60.861,767,0,1
254.01,254,254,81.397,0.067742,13246,0,1
254.05,254.06,254.05,85.544,0.096394,1121,0,1
77.315,80.519,64.037,27.877,46.909,54,70,2
41.572,42.841,42.855,16.928,59.609,138,4,2
68.152,62.152,59.036,11.623,22.252,138,6,2
181.75,156.51,125.83,-0.35502,23.576,53,51,3
150.46,135.52,108.22,15.578,11.938,96,13,3
148.78,129.14,107.97,-23.061,15.504,37,27,3
163.97,138.99,115.43,-0.96415,35.685,136,42,3
168.67,137.71,109.71,-2.939,14.797,21,16,3
126.38,107.21,83.593,-36.903,30.857,91,49,3
151.75,133.31,106.37,-0.66199,24.86,83,8,3
131.59,118.57,94.068,-51.173,23.466,44,39,3
207.3,194.73,193.82,-48.216,18.436,44,30,4
187.86,181.67,183.1,-11.224,32.745,42,50,4
160.81,156.74,155.19,68.951,15.009,31,19,4
182.06,177.12,177.43,-8.719,35.609,51,96,4
209.53,211.44,221.8,19.885,21.068,240,14,5
151.42,152.72,155.22,26.277,35.667,199,105,5
162.34,165.54,163.48,10.042,27.358,111,45,5
118.53,118.55,126.23,37.508,27.956,272,5,5
113.15,112.69,111.91,0.12189,11.373,657,7,5
74.222,67.104,69.313,22.277,12.477,288,4,5
104.67,98.493,101.36,39.572,23.201,142,20,5
83.797,73.995,66.299,-19.108,26.731,187,26,5
79.033,74.967,78.967,-30.104,19.788,30,22,5
222.61,220.68,223.14,29.666,45.711,147,0,5
194.96,199.27,169.06,80.621,41.41,195,106,5
226.74,226.09,229.8,93.069,47.148,94,2,5
204.86,204.27,208.51,-93.821,85.745,70,2,5
46.898,37.519,33.684,36.715,1.469,285,2,6
94.759,89.034,99.897,45.026,115.58,29,190,6
68.019,55.144,44.433,22.784,16.601,104,19,7
250.26,250.05,250.25,70.461,7.779,563,0,1
251.07,250.97,250.95,81.64,51.052,893,0,1
253.89,253.89,253.9,79.135,0.19154,7496,0,1
45.344,47.576,33,12.518,18.613,125,25,2
21.086,23.029,19.6,21.704,30.161,35,3,2
29.731,29.194,24.546,20.669,36.072,108,3,2
54.794,57.159,33.27,10.748,10.499,63,5,2
49.435,53.323,46.789,50.953,14.883,161,8,2
155.52,142.64,133.77,55.357,50.804,122,6,3
169.8,152.97,145.77,34.401,4.756,64,6,3
121.25,102.2,104,27.435,31.962,64,52,3
93.481,78.185,75.074,-21.258,39.177,27,72,3
61.143,54.063,47.952,39.964,22.324,63,38,3
138.89,122.21,125.79,-20.646,31.098,19,43,3
151.95,142.79,136.68,0.80439,46.158,76,7,3
117.57,114,114.98,-3.508,53.119,109,6,4
106.67,104.93,108.29,19.722,34.616,100,14,4
112.48,111.18,116.26,-4.301,7.889,94,7,4
49.506,46.172,54.404,11.856,71.314,344,7,5
83.758,79.022,85.335,14.904,21.802,182,4,5
82.985,76.248,83.429,42.881,28.412,133,4,5
