@RELATION train_nocolour

@attribute G1 REAL
@attribute G2 REAL
@attribute x_region REAL
@attribute y_region REAL
@attribute num_pixels_regions REAL
@attribute text REAL
@attribute type {1,2,3,4,5,6,7}

@DATA
-22.743,45.728,180.94,788.19,78,95,3
60.859,37.89,33.324,757.18,34,78,3
18.048,42.519,250.21,153.38,29,69,3
28.863,21.163,82.161,73.379,87,8,5
35.24,19.457,69.97,210.95,99,1,5
31.112,26.626,222.57,230.1,384,3,5
59.14,27.436,230.27,192.35,48,3,5
20.365,13.023,237.91,113.35,89,17,5
0.43593,15.602,433.32,177.31,127,4,5
45.521,23.621,418.82,214.52,248,9,5
48.691,10.648,517.78,188.03,32,9,5
18.674,17.985,438.77,464.1,214,8,5
-0.95294,28.527,508.19,475.98,440,10,5
14.287,20.414,278.06,377.68,80,34,5
24.567,53.528,242.1,344.14,116,15,5
27.959,17.733,117.33,318.11,316,2,5
8.651,41.183,80.677,346.1,607,1,5
16.938,35.367,350.48,340.69,135,3,5
10.457,18.97,214.2,443.91,162,19,5
21.409,52.381,203.39,611.94,349,9,5
-56.358,14.731,189.68,711.08,399,21,5
-21.618,98.217,31.318,496.68,44,17,5
11.185,97.773,484.39,353.87,38,12,6
59.759,17.169,529.15,774.44,853,29,7
29.445,13.601,524.6,711.34,117,16,7
15.327,23.646,506.02,680.68,231,26,7
84.314,0.83307,46.134,176.35,1196,0,1
84.188,11.205,33.343,335.67,1710,0,1
87.723,0.097119,39.58,532.3,710,0,1
-82.097,16.961,512.66,66.402,348,6,2
-45.181,15.746,175.97,557.24,119,9,2
-51.518,17.622,253.57,637.23,217,25,2
32.729,18.548,458.9,229.89,133,33,2
78.605,20.301,79.958,34.667,165,2,3
19.774,50.495,249.55,42.221,86,3,3
67.838,12.668,168.16,170.19,32,11,3
-30.242,10.58,107.2,263.91,35,12,3
-74.998,16.165,158.17,330.83,23,18,3
11.449,18.778,403.53,335.87,15,28,3
10.284,68.156,133.55,438.53,125,11,3
39.047,19.977,320.25,458.58,12,27,3
-35.625,13.293,382.17,544.96,24,15,3
-23.742,16.657,367.83,615.23,30,25,3
11.45,15.47,384.5,747,18,20,3
-0.38253,98.648,272.7,743,67,9,3
-4.076,13.209,89.167,565.9,30,16,3
24.277,51.323,89.779,731.87,298,9,3
11.994,55.822,212.43,759.59,299,6,3
38.592,89.595,208.13,221.97,515,7,5
58.675,15.516,263.19,225.67,129,4,5
-13.886,14.134,343.47,238.95,74,16,5
-19.037,22.208,275.7,157.96,416,15,5
98.507,21.448,154.02,135.89,302,2,5
13.688,21.692,142.53,285.31,193,50,5
45.992,23.148,264.61,281.54,494,4,5
24.326,53.044,397.14,277.38,90,13,5
-35.139,83.216,383.55,463.02,155,6,5
93.834,68.403,382.23,504.34,93,14,5
16.116,12.015,382.96,653.87,437,11,5
22.808,14.012,387.93,704.1,530,2,5
30.471,22.47,270.88,786.63,495,1,5
13.845,9.04,133.11,633.81,134,1,5
6.854,72.954,94.824,225.12,85,2,5
13.646,11.64,416.84,225.36,267,26,6
87.885,0.030669,225.9,24.187,2043,0,1
87.339,0,31.1,42.719,5480,0,1
89.013,0.0071558,50.346,153.26,4376,0,1
87.057,0.052281,29.668,350.45,990,0,1
87.029,0.058366,31.431,540.24,712,0,1
19.107,23.17,96,737.35,104,19,2
13.261,16.765,151.62,790.29,55,27,2
29.918,25.41,384,609.43,49,34,3
49.553,26.673,305.4,544.87,45,40,3
-13.781,27.134,169.38,606.13,45,41,3
17.581,39.473,136.45,557.84,51,83,3
14.644,21.118,122.61,465.78,54,35,3
43.469,33.762,300.67,460.11,9,45,3
-10.565,23.718,378.44,397.04,68,40,3
0.25228,18.377,391.61,330.18,38,28,3
28.534,27.827,297.76,292.48,63,60,3
23.887,31.957,185.85,298.85,154,82,3
71.723,18.392,140.97,349.46,67,29,3
-57.826,23.501,182.41,141.59,29,39,3
24.532,22.322,204.4,70.1,10,52,3
16.595,18.909,380.56,118.41,27,29,3
40.289,14.587,334.75,73.2,20,40,3
19.138,20.353,325.68,190.4,25,57,3
-50.778,22.884,384.67,744.03,30,49,3
-12.555,26.162,310.18,777.68,22,33,3
-21.091,28.196,234,725,13,58,3
88.244,79.904,375.34,652.43,153,8,5
26.604,18.069,364.88,709.96,231,22,5
10.635,28.085,369.15,780.53,34,2,5
14.335,28.055,239.94,791.96,428,25,5
47.186,21.485,243.72,696.15,40,6,5
-38.606,24.946,267.49,648,208,15,5
16.303,35.385,233.3,474.9,30,7,5
19.893,53.929,373.23,486.96,315,4,5
25.138,66.427,369.74,454.46,104,13,5
28.945,19.893,366.72,306.79,144,9,5
39.442,6.322,389.31,287.67,39,4,5
62.35,27.209,260.8,296.34,652,5,5
10.675,32.819,271.51,240.65,150,1,5
47.104,34.009,205.64,241.12,277,5,5
31.024,92.331,103.75,243.16,80,8,5
10.444,32.048,148.5,302.9,80,4,5
29.887,18.715,257.74,194.26,198,17,5
96.023,18.964,387.5,67.5,44,20,5
92.877,43.335,291.74,70.085,47,17,5
-84.595,19.656,241.69,395.72,207,6,5
99.799,24.279,250.71,358.94,123,24,5
28.775,11.493,400.46,246.69,454,6,6
0.6939,27.581,419.22,468.16,63,21,7
85.357,0,25.162,21.236,2229,0,1
77.587,4.597,168.69,26.865,481,0,1
56.402,98.985,13.071,385.96,84,0,1
74.18,0.16545,10.818,727.89,718,0,1
50.965,40.674,93.85,798.95,20,72,2
0.73635,35.636,95.435,276.22,23,77,3
-23.311,33.123,110.78,176.54,37,52,3
-84.422,13.308,109.24,91.868,68,12,3
6.724,34.155,78.54,442.54,50,46,3
0.72007,42.71,65.65,560.1,20,81,3
14.177,31.83,52.737,672.32,38,57,3
19.63,19.529,74.156,366.71,45,21,3
15.812,43.257,261.09,769.11,47,70,3
28.798,30.377,139.29,738.95,38,51,3
32.784,88.797,335.97,550.07,220,2,3
44.437,0.81185,180.83,638.91,1072,1,5
46.953,0.91367,194.83,582.62,446,0,5
40.063,1.242,194.1,532.25,747,1,5
0.4245,21.235,214.24,463.46,46,62,5
37.518,10.858,225.51,426.28,676,2,5
22.95,12.675,312.54,356.95,155,13,5
80.847,31.186,239.72,299.84,95,6,5
38.152,12.775,248.57,236.82,88,46,5
26.44,11.172,308.14,205.64,28,31,5
48.043,11.447,266.51,157.8,259,11,5
48.304,10.38,286.57,129.55,375,5,5
39.685,76.762,282.99,85.862,254,2,5
28.684,87.847,283,55.571,147,0,5
13.795,15.423,341.56,49.443,194,18,5
10.896,17.062,307.3,29.06,84,76,5
22.913,81.792,324.16,243.63,56,8,5
0.63956,5.499,457.06,338.28,141,18,5
19.543,77.506,463.95,288.72,183,6,5
10.183,60.283,456.33,228.92,24,9,5
27.243,75.793,454.49,182.08,95,11,5
15.567,53.428,457.89,142.89,306,7,5
41.892,10.314,461.52,103.11,449,2,5
23.933,12.931,456.65,53.626,179,5,5
21.647,17.376,444.3,35.878,115,7,5
-0.086217,10.466,416.43,400.62,106,12,5
9.709,76.873,423.31,457.96,159,6,5
30.775,46.673,461.01,564.96,526,6,6
48.792,14.704,511.2,602.4,389,3,6
0.84558,7.494,472.89,667.42,113,10,6
93.121,38.448,474.58,716.18,103,4,6
22.173,26.44,25.554,641.7,56,39,2
10.09,33.463,55.472,576.19,36,48,2
42.435,47.06,262.27,606.65,26,88,2
15.48,26.69,189.51,751.44,91,95,2
-0.89638,18.881,279.18,728.18,51,24,2
15.601,36.588,270.92,443.72,118,26,2
8.489,23.967,432.38,450.61,147,62,2
25.351,32.316,521.5,735.29,24,48,2
-48.069,19.454,449,678.38,24,51,2
10.67,21.613,556.79,225.42,43,38,2
-0.97668,30.753,95.309,751,81,25,2
94.712,36.507,111.75,625.16,277,46,2
-83.476,22.007,350.23,455.14,56,69,2
-10.468,19.815,251.6,28.99,99,52,3
-12.923,20.799,79.145,67.013,76,35,3
-19.829,16.058,296.52,199.1,82,27,3
-24.196,18.023,172.62,302.67,55,12,3
10.836,10.334,370.17,301.6,65,15,3
14.252,61.131,483.96,91.732,164,4,3
15.795,12.997,470.65,235.02,54,14,3
17.267,87.894,450.74,321.77,66,13,3
12.681,20.01,376.62,578.43,42,34,3
22.414,19.111,340.04,595,23,38,3
36.349,96.649,360,640.91,11,16,3
29.886,21.949,373.38,497.25,8,46,3
11.273,87.477,404.81,477.41,27,17,3
17.043,11.008,370.21,780.55,71,17,3
11.248,11.8,372.65,730.18,34,22,3
-0.84206,23.103,407.09,639.94,494,0,5
-12.563,34.382,410.93,661.84,58,22,5
-13.528,22.794,330.92,649.47,107,20,5
15.427,34.377,338.69,544.93,154,1,5
17.883,23.98,342.2,516.25,92,33,5
-21.143,44.197,395.81,526.78,116,8,5
31.412,39.195,405.44,547.06,54,12,5
-88.677,42.13,348.96,753.94,70,40,5
13.008,31.053,405.61,448.81,158,63,5
46.605,36.292,404.04,434.36,134,43,5
-32.828,45.13,412.02,770.03,58,57,7
-33.491,37.425,419.23,794.37,84,66,7
86.458,0,32.841,26.462,3710,0,1
86.138,0.13865,143.04,30.134,770,0,1
81.165,39.068,29.818,352.87,307,0,1
17.459,19.654,491.69,76.183,115,33,2
33.036,38.066,451.22,63.033,60,40,2
38.316,22.815,434.04,17.878,82,12,2
20.965,18.119,362.29,26.456,160,21,2
25.369,31.671,280.72,44.132,114,38,2
0.1314,20.699,344.06,84.897,214,26,2
91.722,29.716,223.58,95.646,65,34,2
0.30723,27.775,108.79,142.05,77,39,2
-3.338,14.421,68.462,260.96,52,17,2
11.413,15.439,133.42,283.69,55,13,2
11.007,30.79,572.15,731.72,47,59,2
98.721,35.545,580.49,555.85,117,55,2
15.328,30.753,582.52,267.63,52,36,2
28.541,23.59,537.93,264.17,29,24,2
67.834,25.379,538.9,17.571,154,27,2
89.676,74.411,463.77,535.02,61,11,3
21.875,1.674,415.6,719.21,98,2,3
27.658,18.641,182.36,709.29,58,9,3
-22.417,22.283,263.86,622.74,43,42,3
10.281,37.482,262.5,497.64,64,92,3
14.936,50.328,101.89,471.59,37,107,3
70.928,11.668,81.13,716.3,23,29,3
10.321,37.241,224.15,223,41,73,3
-99.079,33.313,325.35,233.06,17,59,3
-60.696,33.278,441,235,27,12,3
6.741,12.607,350.45,305.91,156,5,3
26.568,29.416,322.42,384.45,160,2,3
3.381,13.061,305.9,146.76,41,29,3
72.614,17.014,404.69,145.44,52,19,3
11.831,82.477,480.04,328.01,84,6,3
24.112,67.148,437.2,400.43,82,1,5
16.073,16.332,440.08,370.39,119,31,5
40.737,15.252,166.75,404.37,331,0,5
21.411,15.609,186.71,346.44,373,4,5
-28.722,66.776,231.03,313.78,37,11,5
75.174,17.566,24.249,326.42,1145,0,1
84.516,0.037747,16.886,418.96,1395,0,1
-46.719,38.063,302.87,57.667,60,83,2
-33.508,28.946,266.38,173.69,80,74,2
35.474,21.895,165.52,57.64,89,15,2
38.319,35.967,153.9,162.26,73,60,2
-15.95,44.995,182.97,267.65,113,45,2
12.017,28.86,66.647,135.53,139,41,2
-16.653,17.067,13.5,25.268,82,21,2
-0.29779,34.764,231.38,406.05,87,46,2
-11.833,41.683,127.8,485.85,152,126,2
12.613,26.193,75.738,516.48,84,45,2
47.515,28.11,176.96,518.03,164,63,2
58.867,38.931,271.46,541.1,146,98,2
-10.808,40.188,216.67,672.16,97,15,2
-48.284,22.598,147.62,716.9,121,22,2
43.516,58.878,65.776,726.36,98,54,2
53.678,42.151,38.672,651.82,122,72,2
17.385,36.833,209.97,759.07,61,61,2
-53.894,23.163,294.24,777.37,62,21,2
-48.723,78.618,493.56,397.92,39,11,2
69.039,65.896,494.11,220.67,63,6,2
13.945,16.96,420.77,398.2,35,41,3
52.918,15.299,415.1,329.19,62,25,3
41.807,23.777,343.64,338.67,33,29,3
87.057,34.951,326.58,379.03,38,40,3
-23.864,25.308,425.42,590.68,31,31,3
95.164,32.625,381.13,787.19,32,38,3
-11.222,26.846,61.8,378.48,25,35,3
-24.078,13.866,403.48,167.3,40,21,3
31.558,10.863,432.79,30.617,47,18,3
-0.75621,25.71,396.49,251.19,79,33,5
95.015,13.987,392.04,295.66,104,27,5
12.462,16.784,434.83,248.9,164,27,5
70.357,90.634,402.28,469.86,212,18,5
37.265,15.167,444.49,466.1,39,19,5
12.994,17.15,407.22,549.08,132,27,5
88.362,81.602,381.49,711.19,59,11,5
-39.156,58.591,438.06,134.91,93,10,5
75.08,15.177,25.312,537.05,509,0,1
80.847,0.31038,45.102,623.41,118,0,1
74.971,59.999,476.47,500.19,86,4,2
-19.761,51.864,474.03,722.75,93,7,2
80.417,19.233,226.94,742.28,81,16,2
52.069,77.826,34.448,756.1,67,22,2
-28.241,43.667,199.5,379.16,202,126,2
-10.685,26.02,266.47,485.17,187,28,2
-11.236,30.51,213.17,525.6,77,20,2
80.594,28.502,251.78,248.78,23,25,2
10.817,18.456,159.84,210.58,43,25,2
-11.496,41.313,59.292,278.83,72,68,2
-38.784,29.358,47.232,399,112,48,2
-70.499,27.128,96.48,368.54,102,23,2
11.668,18.237,501.79,14.056,72,41,2
10.971,12.609,296.12,62.673,52,15,2
-39.442,54.798,205.17,18.052,173,1,3
-0.46073,17.883,362.54,35.423,71,25,3
55.054,10.361,372.73,167.87,45,14,3
20.125,71.803,324.82,135.21,28,15,3
13.12,41.266,315.67,100.03,69,5,3
42.972,12.19,348.76,278.83,42,9,3
8.752,60.004,366.9,489.81,205,12,3
23.098,12.019,368.84,551.41,32,19,3
0.98669,11.342,363.5,631.23,121,15,3
-10.393,15.028,236.18,611.54,39,25,3
17.378,13.148,109.2,576.7,61,17,3
11.921,77.624,105.79,605.52,140,11,3
57.384,10.905,298.59,664.64,377,8,3
50.166,10.135,388.57,665.47,608,15,3
68.204,28.685,358.52,794.63,40,54,3
98.609,45.679,218.63,106.26,158,6,3
27.558,21.62,357.31,428.5,293,23,5
96.705,21.816,402.9,425.31,166,16,5
11.111,94.464,358.65,344.48,152,6,5
18.154,13.974,350.03,234.65,253,16,5
51.13,28.576,401.45,215.68,87,8,5
10.079,50.869,372.68,733.09,197,2,5
-43.635,23.005,402.18,739.01,260,43,5
28.932,14.111,296.42,20.112,278,11,5
86.242,0,22.411,27.475,2419,0,1
87.143,0.020869,25.71,119.79,4179,0,1
53.399,28.408,342.62,27.992,119,40,2
-41.511,18.791,462.3,22.311,151,13,2
31.468,42.505,367.94,192.53,32,17,3
72.428,14.917,292.23,326.87,146,1,3
42.835,11.229,190.91,524.62,210,2,3
22.903,14.644,205.94,580.37,145,3,3
71.64,0.39106,453.55,615.76,501,1,3
59.448,58.092,507.07,396.62,416,0,3
53.805,0.78018,529.62,273.99,560,1,3
-3.257,48.675,398.14,254.37,1413,7,3
98.682,52.375,295.79,480.02,2336,8,3
-15.964,11.004,104.74,463.42,284,28,3
33.189,57.637,180.06,348.06,1293,5,3
54.084,46.759,142.52,263.79,89,0,3
23.647,27.696,159.98,139.9,266,26,3
34.51,13.791,62.641,265,262,1,3
14.574,19.693,123.28,766.41,64,1,3
48.74,17.084,197.93,61.7,243,0,3
22.836,38.207,569.13,680.73,1745,1,5
29.026,43.634,542.07,610.84,1290,1,5
39.938,41.093,576.85,552.83,1156,5,5
85.351,78.261,291.92,665.43,51,9,5
26.886,28.873,278.32,757.48,258,5,5
13.265,70.796,305.67,547.86,181,3,5
79.556,74.784,373.04,378.24,340,40,5
5.694,42.531,417.59,306.61,90,40,5
31.326,25.267,462.47,199.62,47,43,5
6.364,88.204,484.11,162.51,71,9,5
12.219,33.849,298.25,189.4,158,1,5
45.436,43.777,225.92,296.19,362,2,5
51.84,20.616,70.407,540.9,610,0,5
43.267,13.621,17.944,653.47,178,1,5
75.163,0.45217,44.024,174.83,4056,0,1
75.657,0.34638,95.304,348.73,12762,0,1
86.033,0.040193,34.96,560.93,11536,0,1
-48.485,19.123,99,38.12,25,38,2
46.328,15.566,324.43,79.765,68,15,2
16.073,10.022,264.65,93.676,68,19,2
-70.732,27.067,354.19,237.14,43,34,3
14.304,31.257,302.37,348.17,151,2,3
67.897,37.612,394.95,511.32,19,71,3
-29.982,14.961,382.53,633.53,17,30,3
50.137,0.94602,276.65,704.91,379,1,3
47.864,13.656,207.63,660.35,283,1,3
37.464,24.047,123.21,725.01,1082,0,3
15.17,13.293,219.64,492.36,818,0,3
73.316,16.287,210.33,260.61,175,0,3
31.086,22.752,462.3,199,37,40,3
33.933,21.859,357.2,381.56,85,39,3
10.968,52.044,314.13,591.55,83,3,3
0.9688,94.138,321.13,787.34,986,6,3
19.152,10.374,225.33,532.95,279,18,5
12.348,10.403,229.89,403.99,604,3,5
81.169,11.621,236.19,365.08,728,7,5
17.54,50.833,258.23,283.93,295,30,5
19.682,83.217,251.97,240.25,661,3,5
28.729,10.407,482.96,256.28,54,1,5
30.93,41.078,501.78,479.06,289,2,5
62.838,25.004,481.12,544.06,1011,4,5
48.436,14.313,490.31,572.48,305,1,5
41.169,5.012,234.95,737.04,1508,6,5
38.597,48.969,160.01,730.87,1955,3,5
28.463,68.509,319.08,756.38,309,4,5
37.44,83.256,509.56,398.74,569,2,6
58.463,13.757,500.52,329.61,145,1,6
50.855,20.146,544.82,755.31,101,5,7
87.025,0.026537,21.86,227.71,1180,0,1
86.384,0.030995,18.205,338.39,336,0,1
70.739,26.204,66.647,156.76,85,22,2
12.003,60.785,164.63,56.055,217,4,2
15.858,17.238,47.947,13.614,57,4,2
58.445,53.206,302.81,55.475,741,1,3
63.352,14.231,406.01,51.627,408,1,3
56.457,18.818,535.56,23.345,1371,2,3
30.481,26.401,536.99,210.15,936,1,3
44.315,28.865,396.95,206.4,187,0,3
47.592,79.106,375.86,427.82,484,1,3
52.815,0.61345,526.58,438.79,722,0,3
41.003,6.74,537.64,640.74,1155,1,3
22.873,13.79,371.99,724.22,345,3,3
55.863,14.035,353.08,669.75,214,2,3
66.609,0.81824,189.65,650.84,217,4,3
46.636,94.088,240.05,463.52,305,1,3
39.557,61.381,284.36,195.35,508,1,3
34.23,12.256,184.65,257.54,368,0,3
-14.824,45.566,112.35,266.99,136,2,3
38.059,1.234,62.647,323.81,119,1,3
16.573,22.476,28.841,502.93,145,1,3
10.246,6.305,112.62,711.74,1085,2,3
65.588,68.456,59.891,779.44,5230,3,3
61.922,0.84697,120.28,457.01,317,1,3
61.465,0.73681,86.902,591.68,533,1,3
80.632,59.634,124.55,306.73,11,11,5
30.867,1.244,116.24,362.41,78,2,5
37.956,25.177,72.605,509.84,38,0,5
38.243,18.214,52.485,589.3,165,0,5
11.738,37.287,158.63,582.27,142,3,5
44.589,1.672,185.47,484.78,325,1,5
28.412,24.557,211.45,365.2,256,1,5
18.916,32.713,219.19,297.55,112,2,5
36.927,54.833,245.7,191.76,180,2,5
30.981,59.698,358.43,114.25,245,4,5
15.513,48.026,346.47,156.98,510,18,5
-30.559,40.105,470.43,141.7,139,9,5
48.224,40.237,479.24,98.655,55,127,5
89.418,63.883,333.66,277.7,203,18,5
-79.552,97.052,320.81,358.84,194,8,5
53.497,16.365,298.17,521.66,191,64,5
-2.675,22.722,294.78,606.47,129,7,5
96.774,18.395,421.33,613.14,283,28,5
-11.529,30.998,442.64,508.5,22,51,5
-10.598,38.638,449.08,343.68,365,4,5
16.621,13.515,468.17,269.76,478,18,5
43.254,11.943,585.11,285.44,131,19,5
15.705,11.78,573.6,331.16,199,21,5
10.094,12.124,566.21,540.06,687,7,5
-45.999,15.238,586.33,662.27,109,16,5
71.979,7.749,38.892,28.134,157,0,1
83.571,0.12916,13.674,158.76,420,0,1
71.819,0.17164,10.765,771.38,797,0,1
58.188,41.778,433.32,777.62,47,40,3
-73.332,50.938,166,774.29,14,33,3
18.018,33.919,103.58,647.3,33,86,3
25.406,36.489,184.41,592.18,22,74,3
-0.17923,16.464,427.28,586.64,25,40,3
68.805,26.331,441.64,456.86,36,14,3
63.455,55.794,269.27,422.94,51,23,3
14.608,51.869,79.5,439.5,16,128,3
13.989,47.925,109.64,333.68,22,18,3
-0.57259,45.511,168.37,258.63,41,72,3
27.564,47.724,320.62,264.95,21,86,3
10.36,29.062,462.16,283.76,49,30,3
81.571,39.649,343.43,138.91,23,51,3
10.272,29.825,445.16,57.078,51,53,3
95.702,48.646,172.18,80.303,33,48,3
11.644,48.126,108.46,195.96,28,92,3
15.941,57.013,235.92,685.36,276,16,5
-12.015,17.104,451.59,707.72,81,12,5
58.574,17.034,513.28,688.03,36,15,5
88.578,36.205,428.52,339.7,44,6,5
68.305,15.082,264.88,348.97,139,19,5
54.847,29.836,95.99,392.17,191,0,5
44.57,0.71607,76.922,535.54,295,1,5
46.964,58.853,278.42,170.92,327,4,5
-14.205,10.838,462.34,140.51,218,6,5
27.99,41.129,508.29,133.3,172,59,5
15.809,19.189,129.2,139.05,131,1,5
35.713,11.278,504.56,220.15,732,6,6
89.845,0.0033721,107.6,118.01,8693,0,1
87.691,0.011621,29.756,296.01,3469,0,1
87.959,0,39.7,57.106,9568,0,1
0.25096,27.411,255.08,41.438,48,26,2
-67.691,16.511,305.12,121.79,78,34,2
10.696,29.625,208.23,233.7,44,28,2
14.265,11.054,371.86,216.64,135,12,2
-0.89652,14.14,460.59,87.051,39,10,2
10.829,4.361,356.33,28.166,241,8,2
-48.144,26.273,456.23,359.27,30,64,3
84.709,42.209,390.4,336.75,20,73,3
50.557,38.541,346.58,287.22,50,71,3
23.807,36.77,179.77,288.9,31,57,3
25.819,40.699,135.96,388.21,24,61,3
20.765,55.408,134,485.46,13,90,3
15.351,59.904,125.35,589.26,34,100,3
14.468,43.126,282.5,566.42,24,69,3
52.828,31.978,406.96,606.14,56,64,3
-30.429,59.664,331.88,475.59,17,87,3
2.347,58.415,324.06,688.11,36,61,3
79.174,34.987,347.36,777.59,39,26,3
15.29,44.398,67.471,767.12,34,68,3
18.675,55.011,62.308,631,39,74,3
-34.386,10.161,434.98,483.66,303,5,5
-25.891,47.786,482.84,478.29,273,30,5
10.416,26.637,410.45,680.44,236,5,5
12.113,14.165,487.81,700.59,213,39,5
-16.199,18.441,206.71,669.87,55,10,5
41.93,12.246,57.814,693.28,463,1,5
90.085,75.385,259.84,483.73,657,3,5
54.228,39.385,114,456.68,31,5,5
97.249,25.478,425.33,279.88,24,36,5
68.272,16.936,288.65,282.61,74,20,5
53.081,32.354,474.49,551.09,152,0,6
-17.681,30.109,554.27,113.45,33,70,7
16.244,24.247,469.55,122.72,129,10,7
84.208,0.076421,52.876,340.83,10403,0,1
83.848,0.07322,36.194,559.66,8668,0,1
-13.306,35.362,432.45,118.02,96,55,2
-0.38902,17.925,497.29,53.636,55,14,2
-13.604,16.981,285.4,16.952,84,39,2
37.265,21.951,18.932,37,702,8,2
18.521,55.188,250.12,743.32,221,3,2
-11.057,88.655,87.495,779.62,103,20,2
0.75925,34.033,561.57,704.36,199,62,2
-53.715,26.082,487.91,529.24,34,53,3
-11.513,25.678,410.13,640.87,39,58,3
75.273,34.933,429,299.5,12,64,3
-91.747,32.711,305.5,170,12,22,3
61.203,37.676,331.97,648.16,31,58,3
-48.186,19.217,544.5,315.27,22,27,3
-21.354,25.899,224.5,242.5,18,18,4
11.823,14.157,139.97,532.15,39,18,4
18.412,21.793,253.5,474.26,38,47,4
24.066,21.339,242.08,608.38,13,62,4
76.237,7.486,436.8,227.52,289,5,5
88.083,0,40.53,735.09,11220,0,1
88.396,0.019939,152.88,578.9,3535,0,1
85.846,10.967,30.592,474.94,3084,0,1
97.355,34.789,40,321.64,47,62,2
0.18252,26.315,199.16,290.53,19,33,2
40.744,23.368,141.69,406.69,16,43,2
9.07,25.957,239.88,439.54,56,45,2
74.245,37.812,250.47,508,120,100,2
-0.38872,43.357,319.84,518.74,19,120,2
-0.68849,41.036,341.63,635.8,40,78,3
17.338,38.065,265.42,726.85,79,2,3
-0.063546,49.843,352.26,745.37,102,93,3
26.759,20.176,448.46,581.96,138,2,3
16.021,25.506,313.59,267.89,212,3,3
17.071,37.28,195.6,202.85,68,46,3
-5.084,50.101,28.8,187.5,10,80,3
-41.983,52.633,16.417,105.04,24,79,3
37.087,0.76062,99,29.429,730,1,5
49.183,12.789,117.35,97.363,2036,2,5
17.546,22.957,143.64,148.63,335,0,5
13.077,91.637,409.73,238.91,424,10,5
19.807,11.767,428.59,268.18,653,0,5
24.501,14.813,228.74,772.93,81,8,5
16.832,15.942,223.99,653.88,342,11,5
11.193,15.412,236.41,556.66,386,2,5
47.051,45.189,443.73,78.709,357,0,6
32.796,53.417,424.38,116.91,399,2,6
75.142,0.083287,58.538,127.4,212,0,1
10.598,20.311,26.354,558.57,99,21,2
36.555,99.696,80.136,758.16,154,20,2
14.993,11.473,205.15,749.22,256,14,2
0.098794,20.921,288.69,584.82,131,19,2
33.799,62.833,429.7,627.06,125,3,2
-13.341,27.424,488.08,749.51,72,11,2
60.187,15.593,180.74,584.66,340,7,2
88.409,13.458,132.22,700.9,67,11,2
19.159,10.818,181.07,132.12,152,16,3
-73.279,81.183,348.49,112.31,99,12,3
-18.135,18.383,439.5,18.296,54,37,3
16.043,21.127,190.16,20.565,62,27,3
54.468,14.595,72.018,48.299,164,1,3
40.764,42.788,19.755,216.13,928,1,3
72.529,0.60504,30.471,311.55,255,3,3
37.028,13.332,22.886,455.76,176,2,3
24.223,17.12,133.65,316.02,316,1,3
48.126,10.11,232.15,192.52,966,0,3
31.749,10.23,345.16,200.27,446,1,3
37.544,40.601,469.09,188.25,1035,1,3
19.844,84.102,514.78,287.61,1080,0,3
45.384,0.90764,478.15,421.03,431,0,3
21.009,13.477,507.27,367.5,44,1,3
53.865,20.391,391.49,376.23,364,6,3
64.746,0.5149,338.15,396.11,309,1,3
34.649,17.114,237.84,334.63,185,0,3
46.274,10.591,127.38,423.56,329,1,3
40.759,12.434,344.62,549.48,182,1,3
75.153,52.839,553.94,518.41,194,6,5
14.11,28.824,542.45,463.16,673,1,5
24.787,94.248,564.06,443.48,760,5,5
34.173,68.878,553.46,291.7,569,4,5
42.267,42.308,551.23,241.33,793,1,5
42.267,42.308,551.23,241.33,793,3,5
25.184,32.755,552.34,182.35,252,6,5
96.526,56.092,397.82,218.63,2144,3,5
-0.33543,71.074,393.42,298.24,983,6,5
64.857,68.842,278.01,292.7,1134,1,5
15.706,96.226,270.42,221.83,631,3,5
22.452,42.156,180.3,223.48,193,13,5
38.374,9.345,164.88,310.12,741,1,5
88.714,84.061,77.509,313.95,928,9,5
63.777,84.937,77.483,242.89,1090,15,5
31.194,87.682,100.88,134.93,198,7,5
32.695,23.885,177.67,440.26,120,6,5
87.987,37.183,285.51,441.09,195,3,5
24.294,90.558,409.29,448,1654,44,5
10.62,67.133,396.54,499.29,145,9,5
31.724,14.923,70.264,496.66,201,76,5
10.158,12.564,68.842,441,991,6,5
8.023,36.333,554.81,678.28,137,4,5
20.51,40.243,559.14,713.47,223,5,5
23.521,82.544,522.73,68.398,979,2,6
53.593,33.594,109.91,399.96,563,0,1
9.362,48.161,246.67,402.3,69,157,2
65.485,30.712,179.55,369.49,183,81,2
-95.773,10.155,324.48,450.56,108,10,2
-78.158,49.164,60.75,197.17,36,101,2
17.036,25.725,109.34,71.077,65,20,2
0.095545,19.234,435.3,22.2,40,20,3
-20.365,44.304,248.33,54,18,69,3
57.469,26.371,288,135,21,30,3
-39.518,29.182,294.89,199.8,35,40,3
-87.949,27.524,350.29,228.07,45,49,3
-11.838,21.102,409.9,280.95,20,45,3
-11.733,27.14,287.51,277.55,47,35,3
-28.087,31.088,172.74,324.38,34,50,3
-92.238,29.962,176.71,228.19,21,32,3
-57.092,18.721,324.43,326.91,316,26,3
10.812,49.575,425.7,397.99,91,3,3
31.21,35.819,422.81,454.67,36,5,3
45.806,26.301,431.93,613.46,120,69,3
17.639,46.521,288.67,598.41,39,27,3
33.493,56.163,29.533,575.71,45,91,3
